"","timp","frecventa","tip","Day_night"
"502",2003-11-27,91.7508417508417,"MYD11A1","Night"
"503",2003-11-28,100,"MYD11A1","Night"
"504",2003-11-29,90.2356902356902,"MYD11A1","Night"
"505",2003-11-30,100,"MYD11A1","Night"
"506",2003-12-01,79.2929292929293,"MYD11A1","Night"
"507",2003-12-02,100,"MYD11A1","Night"
"508",2003-12-03,97.979797979798,"MYD11A1","Night"
"509",2003-12-04,100,"MYD11A1","Night"
"510",2003-12-05,98.4848484848485,"MYD11A1","Night"
"511",2003-12-06,73.7373737373737,"MYD11A1","Night"
"512",2003-12-07,100,"MYD11A1","Night"
"513",2003-12-08,92.4242424242424,"MYD11A1","Night"
"514",2003-12-09,100,"MYD11A1","Night"
